Order Date,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Discount Category,Profit Margin,Year-Month
2023-10-17,Katherine Rutherford,South Africa,Johannesburg,EMEA,MEA,Bosch,1076,Tech,Strategic,ContactMatcher,1875.258,7,0.4,-968.8833,Low,-0.5166666666666666,2023-10
2020-08-15,Jacob Vaughan,Germany,Frankfurt,EMEA,EU-WEST,BNP Paribas,1065,Finance,SMB,Support,91.36,5,0.2,29.692,Low,0.325,2020-08
2020-08-15,Jacob Vaughan,Germany,Frankfurt,EMEA,EU-WEST,BNP Paribas,1065,Finance,SMB,OneView,152.24,5,0.2,17.127,Low,0.11249999999999999,2020-08
2023-11-12,Charles Churchill,Japan,Aichi,APJ,JAPN,Lowes,1060,Retail,SMB,Site Analytics,35.184,2,0.2,12.3144,Low,0.35,2023-11
2023-03-21,Michael Nolan,Japan,Tokyo,APJ,JAPN,Apple,1008,Tech,SMB,Support,56.704,2,0.2,19.1376,Low,0.33749999999999997,2023-03
2023-03-21,Michael Nolan,Japan,Tokyo,APJ,JAPN,Apple,1008,Tech,SMB,Support,274.064,7,0.2,102.774,Low,0.375,2023-03
2023-05-14,Boris Springer,France,Paris,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,FinanceHub,458.43,5,0.3,-124.431,Low,-0.2714285714285714,2023-05
2020-06-22,Gordon Sanderson,Chile,Santiago,AMER,LATAM,Royal Dutch Shell,1031,Energy,SMB,ContactMatcher,8.226,3,0.7,-6.0324,High,-0.7333333333333333,2020-06
2020-12-02,Max Hardacre,Finland,Vantaa,EMEA,NOR,China National Petroleum,1023,Energy,Strategic,Data Smasher,5.95,1,0.0,0.833,Low,0.13999999999999999,2020-12
2020-12-02,Max Hardacre,Finland,Vantaa,EMEA,NOR,China National Petroleum,1023,Energy,Strategic,Support,15.24,3,0.0,7.1628,Low,0.47,2020-12
2021-04-05,Justin Pullman,Canada,Montreal,AMER,NAMER,HonHai Precision Industry,1033,Tech,SMB,Data Smasher,239.94,6,0.0,26.3934,Low,0.11,2021-04
2021-04-05,Justin Pullman,Canada,Montreal,AMER,NAMER,HonHai Precision Industry,1033,Tech,SMB,ChatBot Plugin,23.84,8,0.0,6.4368,Low,0.27,2021-04
2023-11-19,Jessica Langdon,Italy,Milan,EMEA,EU,Allianz,1080,Finance,Strategic,Marketing Suite - Gold,92.52,6,0.0,24.9804,Low,0.27,2023-11
2023-11-19,Jessica Langdon,Italy,Milan,EMEA,EU,Allianz,1080,Finance,Strategic,Marketing Suite - Gold,37.76,1,0.0,10.5728,Low,0.28,2023-11
2023-11-19,Jessica Langdon,Italy,Milan,EMEA,EU,Allianz,1080,Finance,Strategic,FinanceHub,7.38,2,0.0,3.4686,Low,0.47,2023-11
2023-11-19,Jessica Langdon,Italy,Milan,EMEA,EU,Allianz,1080,Finance,Strategic,SaaS Connector Pack,5.82,2,0.0,2.7354,Low,0.47,2023-11
2023-07-13,Deirdre Ogden,Mexico,Mexico City,AMER,LATAM,Goldman Sachs Group,1042,Finance,SMB,Support,3.816,1,0.2,1.1925,Low,0.3125,2023-07
2023-05-20,Trevor Rutherford,Portugal,Porto,EMEA,EU-WEST,Volkswagen,1046,Manufacturing,Strategic,ContactMatcher,26.16,4,0.0,12.8184,Low,0.49,2023-05
2021-12-20,David Graham,Japan,Tokyo,APJ,JAPN,Daimler,1052,Transportation,Enterprise,Data Smasher,100.8,2,0.2,21.42,Low,0.21250000000000002,2021-12
2022-02-21,Lily Paterson,United Kingdom,London,EMEA,UKIR,Carrefour,1048,Retail,Strategic,SaaS Connector Pack,135.8,7,0.0,66.542,Low,0.49,2022-02
2023-03-19,Trevor Metcalfe,United States,New York City,AMER,NAMER,Nissan Motor,1098,Transportation,Strategic,ChatBot Plugin,13.9,5,0.0,3.753,Low,0.27,2023-03
2023-03-19,Trevor Metcalfe,United States,New York City,AMER,NAMER,Nissan Motor,1098,Transportation,Strategic,SaaS Connector Pack - Gold,19.4,5,0.0,9.312,Low,0.48,2023-03
2022-12-18,Chloe May,New Zealand,Wellington,APJ,ANZ,Chevron,1017,Energy,Strategic,ContactMatcher,13.488,2,0.2,4.3836,Low,0.32500000000000007,2022-12
2022-12-18,Chloe May,New Zealand,Wellington,APJ,ANZ,Chevron,1017,Energy,Strategic,ContactMatcher,11.416,1,0.2,3.8529,Low,0.33749999999999997,2022-12
2022-03-27,Donna Hemmings,Taiwan,Taipei,APJ,APAC,Engie,1062,Energy,SMB,Support,17.64,3,0.0,8.6436,Low,0.48999999999999994,2022-03
2022-03-27,Donna Hemmings,Taiwan,Taipei,APJ,APAC,Engie,1062,Energy,SMB,ContactMatcher,17.04,3,0.2,5.538,Low,0.325,2022-03
2020-12-16,Pippa Smith,Spain,Seville,EMEA,EU-WEST,Johnson & Johnson,1055,Healthcare,SMB,Data Smasher,99.98,2,0.0,7.9984,Low,0.08,2020-12
2020-12-16,Pippa Smith,Spain,Seville,EMEA,EU-WEST,Johnson & Johnson,1055,Healthcare,SMB,SaaS Connector Pack,29.46,6,0.0,9.7218,Low,0.33,2020-12
2021-11-15,Katherine Rutherford,Mexico,Cancun,AMER,LATAM,Bosch,1076,Tech,Strategic,ContactMatcher,166.92,13,0.7,-116.844,High,-0.7000000000000001,2021-11
2022-08-23,Emma Langdon,Russia,Nizhny Novogorod,EMEA,EU-EAST,Samsung Electronics,1015,Tech,Enterprise,SaaS Connector Pack,98.328,3,0.2,9.8328,Low,0.1,2022-08
2021-06-29,Kimberly Langdon,United Kingdom,London,EMEA,UKIR,Home Depot,1047,Retail,SMB,FinanceHub,117.882,1,0.1,1.3098,Low,0.011111111111111112,2021-06
2022-06-27,Katherine Rutherford,United Kingdom,London,EMEA,UKIR,Bosch,1076,Tech,Strategic,Data Smasher,20.97,3,0.0,9.0171,Low,0.43,2022-06
2022-06-27,Katherine Rutherford,United Kingdom,London,EMEA,UKIR,Bosch,1076,Tech,Strategic,Data Smasher,139.96,4,0.0,9.7972,Low,0.06999999999999999,2022-06
2022-06-27,Katherine Rutherford,United Kingdom,London,EMEA,UKIR,Bosch,1076,Tech,Strategic,SaaS Connector Pack,37.74,3,0.0,12.8316,Low,0.33999999999999997,2022-06
2022-09-18,Katherine Dowd,South Korea,Seoul,APJ,APAC,Morgan Stanley,1068,Finance,SMB,SaaS Connector Pack,14.82,3,0.0,6.2244,Low,0.42,2022-09
2022-09-18,Katherine Dowd,South Korea,Seoul,APJ,APAC,Morgan Stanley,1068,Finance,SMB,SaaS Connector Pack,191.82,3,0.0,61.3824,Low,0.32,2022-09
2020-07-18,Christopher Hodges,United Kingdom,Leicester,EMEA,UKIR,Comcast,1022,Communications,SMB,ContactMatcher,13.904,2,0.2,4.5188,Low,0.32499999999999996,2020-07
2023-09-02,Joseph White,Canada,Toronto,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Strategic,OneView,314.6,4,0.0,103.818,Low,0.32999999999999996,2023-09
2023-09-02,Joseph White,Canada,Toronto,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Strategic,ContactMatcher,283.56,4,0.0,45.3696,Low,0.16,2023-09
2023-06-23,Gavin Walsh,Brazil,São Paulo,AMER,LATAM,Philip Morris International,1075,Consumer Products,Enterprise,FinanceHub,487.96,2,0.0,146.388,Low,0.30000000000000004,2023-06
2020-09-02,Deirdre McDonald,United Arab Emirates,Dubai,EMEA,MEA,Anthem,1029,Healthcare,SMB,ContactMatcher,1793.98,2,0.0,843.1706,Low,0.47000000000000003,2020-09
2021-10-01,Angela Davies,Australia,Wollongong,APJ,ANZ,Kroger,1057,Retail,SMB,ContactMatcher,2.992,4,0.8,-4.488,High,-1.5000000000000002,2021-10
2021-10-01,Angela Davies,Australia,Wollongong,APJ,ANZ,Kroger,1057,Retail,SMB,Data Smasher,108.768,4,0.2,2.7192,Low,0.024999999999999998,2021-10
2021-04-07,Simon Payne,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,Consumer Products,SMB,Support,25.92,4,0.0,12.4416,Low,0.4799999999999999,2021-04
2021-04-07,Simon Payne,United Kingdom,London,EMEA,UKIR,Tyson Foods,1088,Consumer Products,SMB,Marketing Suite - Gold,22.58,2,0.0,5.8708,Low,0.26,2021-04
2023-11-22,Felicity Sutherland,Japan,Tokyo,APJ,JAPN,Walmart,1096,Retail,SMB,Site Analytics,55.176,3,0.2,-12.4146,Low,-0.225,2023-11
2022-12-18,Carolyn Parr,Brazil,São Paulo,AMER,LATAM,Valero Energy,1093,Energy,SMB,ContactMatcher,9892.74,13,0.0,4946.37,Low,0.5,2022-12
2020-09-19,Trevor Rutherford,Chile,Santiago,AMER,LATAM,Volkswagen,1046,Manufacturing,Strategic,ContactMatcher,73.915,1,0.5,-45.8273,Low,-0.62,2020-09
2020-09-28,Warren Hemmings,Germany,Frankfurt,EMEA,EU-WEST,Prudential Financial,1078,Finance,SMB,SaaS Connector Pack,337.088,4,0.2,16.8544,Low,0.04999999999999999,2020-09
2021-09-22,Boris Coleman,United States,New York City,AMER,NAMER,Goldman Sachs Group,1042,Finance,Strategic,OneView,61.44,3,0.0,16.5888,Low,0.27,2021-09
2022-11-08,Michael Forsyth,United States,Los Angeles,AMER,NAMER,Siemens,1043,Manufacturing,Strategic,Data Smasher,479.97,3,0.0,163.1898,Low,0.33999999999999997,2022-11
2023-12-17,Alexandra May,United States,Sacramento,AMER,NAMER,Walgreens,1095,Retail,Strategic,ContactMatcher,5.984,2,0.2,2.244,Low,0.37500000000000006,2023-12
2023-12-17,Alexandra May,United States,Sacramento,AMER,NAMER,Walgreens,1095,Retail,Strategic,Data Smasher,189.95,5,0.0,45.588,Low,0.24000000000000002,2023-12
2023-12-17,Alexandra May,United States,Sacramento,AMER,NAMER,Walgreens,1095,Retail,Strategic,Data Smasher,149.95,5,0.0,31.4895,Low,0.21000000000000002,2023-12
2023-12-17,Alexandra May,United States,Sacramento,AMER,NAMER,Walgreens,1095,Retail,Strategic,ChatBot Plugin,29.95,5,0.0,8.6855,Low,0.29,2023-12
2023-12-17,Alexandra May,United States,Sacramento,AMER,NAMER,Walgreens,1095,Retail,Strategic,FinanceHub,44.4,3,0.0,22.2,Low,0.5,2023-12
2020-09-21,Thomas Gibson,United Kingdom,London,EMEA,UKIR,Ford Motor,1009,Manufacturing,Enterprise,ChatBot Plugin,66.03,3,0.0,17.1678,Low,0.26,2020-09
2021-05-18,Andrew Miller,United States,New York City,AMER,NAMER,Airbus,1030,Manufacturing,Strategic,Support,10.86,2,0.0,5.3214,Low,0.49,2021-05
2020-03-26,Elizabeth Young,United States,Los Angeles,AMER,NAMER,Procter & Gamble,1077,Consumer Products,Strategic,ChatBot Plugin,3.36,2,0.0,0.84,Low,0.25,2020-03
2020-03-26,Elizabeth Young,United States,Los Angeles,AMER,NAMER,Procter & Gamble,1077,Consumer Products,Strategic,ContactMatcher,27.936,4,0.2,9.4284,Low,0.3375,2020-03
2020-03-26,Elizabeth Young,United States,Los Angeles,AMER,NAMER,Procter & Gamble,1077,Consumer Products,Strategic,Site Analytics,28.784,2,0.2,2.8784,Low,0.1,2020-03
2023-09-23,Colin Hamilton,United States,Atlanta,AMER,NAMER,Abbott Laboratories,1001,Healthcare,SMB,Support,21.96,2,0.0,6.1488,Low,0.27999999999999997,2023-09
2021-09-12,Sally Davidson,Canada,Toronto,AMER,NAMER,Goldman Sachs Group,1042,Finance,SMB,Data Smasher,21.98,2,0.0,8.5722,Low,0.39,2021-09
2021-11-02,David Graham,United Kingdom,London,EMEA,UKIR,Daimler,1052,Transportation,Enterprise,FinanceHub,2621.322,11,0.1,553.3902,Low,0.2111111111111111,2021-11
2021-10-20,Alexander Hill,United States,New York City,AMER,NAMER,Philip Morris International,1075,Consumer Products,SMB,SaaS Connector Pack,74.76,7,0.0,23.9232,Low,0.32,2021-10
2021-10-20,Alexander Hill,United States,New York City,AMER,NAMER,Philip Morris International,1075,Consumer Products,SMB,ContactMatcher,364.776,3,0.2,27.3582,Low,0.075,2021-10
2022-06-15,Peter Hart,Canada,Toronto,AMER,NAMER,Valero Energy,1093,Energy,Strategic,ContactMatcher,1115.17,7,0.0,334.551,Low,0.3,2022-06
2021-11-20,Anthony Mackay,United States,Seattle,AMER,NAMER,Bosch,1076,Tech,Strategic,ContactMatcher,89.696,4,0.2,33.636,Low,0.37500000000000006,2021-11
2021-11-20,Anthony Mackay,United States,Seattle,AMER,NAMER,Bosch,1076,Tech,Strategic,FinanceHub,50.12,4,0.0,23.5564,Low,0.47000000000000003,2021-11
2022-02-28,Matt Bell,United Kingdom,London,EMEA,UKIR,McKesson,1063,Consumer Products,Strategic,Storage,36.48,6,0.0,18.24,Low,0.5,2022-02
2020-10-14,Wanda Gill,Australia,Sydney,APJ,ANZ,Verizon Communications,1094,Communications,SMB,Support,322.192,13,0.2,100.685,Low,0.3125,2020-10
2020-10-14,Wanda Gill,Australia,Sydney,APJ,ANZ,Verizon Communications,1094,Communications,SMB,ContactMatcher,2.946,3,0.8,-4.8609,High,-1.65,2020-10
2020-10-14,Wanda Gill,Australia,Sydney,APJ,ANZ,Verizon Communications,1094,Communications,SMB,Support,19.136,4,0.2,6.9368,Low,0.3625,2020-10
2023-05-27,Isaac Robertson,Spain,Zaragoza,EMEA,EU-WEST,Daimler,1052,Transportation,SMB,Data Smasher,23.08,2,0.0,6.924,Low,0.30000000000000004,2023-05
2022-02-04,Leonard Springer,China,Guangzhou,APJ,APAC,Tyson Foods,1088,Consumer Products,SMB,Site Analytics,90.48,2,0.0,23.5248,Low,0.25999999999999995,2022-02
2022-09-03,Melanie Davidson,Canada,Vancouver,AMER,NAMER,Nissan Motor,1098,Transportation,SMB,FinanceHub,215.976,3,0.2,-2.6997,Low,-0.0125,2022-09
2022-09-03,Melanie Davidson,Canada,Vancouver,AMER,NAMER,Nissan Motor,1098,Transportation,SMB,SaaS Connector Pack - Gold,65.94,3,0.0,30.9918,Low,0.47000000000000003,2022-09
2023-12-05,Justin Walsh,France,Paris,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,SaaS Connector Pack,11.352,3,0.2,2.6961,Low,0.2375,2023-12
2021-06-12,Claire Henderson,India,Bangalore,APJ,IND,State Farm Insurance Cos.,1082,Finance,Enterprise,Marketing Suite - Gold,24.56,2,0.0,6.8768,Low,0.28,2021-06
2022-09-05,Ella Springer,Poland,Krakow,EMEA,EU-WEST,Mitsubishi,1050,Manufacturing,SMB,SaaS Connector Pack - Gold,16.56,2,0.0,7.7832,Low,0.47000000000000003,2022-09
2022-09-05,Ella Springer,Poland,Krakow,EMEA,EU-WEST,Mitsubishi,1050,Manufacturing,SMB,Data Smasher,279.95,5,0.0,67.188,Low,0.24000000000000002,2022-09
2020-04-21,Victoria Wilkins,Ireland,Dublin,EMEA,UKIR,Valero Energy,1093,Energy,Strategic,Marketing Suite - Gold,828.84,6,0.0,0.0,Low,0.0,2020-04
2021-11-05,Caroline Greene,Mexico,Mexico City,AMER,LATAM,Daimler,1052,Transportation,SMB,ContactMatcher,7.218,3,0.7,-5.5338,High,-0.7666666666666667,2021-11
2021-11-05,Caroline Greene,Mexico,Mexico City,AMER,LATAM,Daimler,1052,Transportation,SMB,Support,27.2,4,0.2,2.04,Low,0.075,2021-11
2020-11-03,Gordon Graham,Costa Rica,San José,AMER,LATAM,Engie,1062,Energy,Strategic,Data Smasher,89.97,3,0.0,18.8937,Low,0.21,2020-11
2022-02-16,Adrian Walker,Ireland,Dublin,EMEA,UKIR,Amazon,1004,Tech,SMB,SaaS Connector Pack,318.08,4,0.0,34.9888,Low,0.11,2022-02
2022-02-16,Adrian Walker,Ireland,Dublin,EMEA,UKIR,Amazon,1004,Tech,SMB,ContactMatcher,5.8,1,0.0,2.61,Low,0.45,2022-02
2023-09-12,Sebastian Brown,United States,Atlanta,AMER,NAMER,Phillips 66,1056,Energy,Strategic,Site Analytics,143.952,6,0.2,17.994,Low,0.125,2023-09
2023-09-12,Sebastian Brown,United States,Atlanta,AMER,NAMER,Phillips 66,1056,Energy,Strategic,Support,19.44,3,0.0,9.3312,Low,0.48000000000000004,2023-09
2023-11-03,Molly MacDonald,Spain,Seville,EMEA,EU-WEST,Toyota Motor,1087,Manufacturing,SMB,ChatBot Plugin,5.56,2,0.0,1.4456,Low,0.26,2023-11
2021-02-06,Molly Grant,Spain,Barcelona,EMEA,EU-WEST,Itochu,1032,Finance,Strategic,Marketing Suite - Gold,146.73,3,0.0,2.9346,Low,0.02,2021-02
2021-02-06,Molly Grant,Spain,Barcelona,EMEA,EU-WEST,Itochu,1032,Finance,Strategic,Support,29.9,5,0.0,13.455,Low,0.45,2021-02
2022-09-11,Charles Lee,United States,New York City,AMER,NAMER,UnitedHealth Group,1092,Healthcare,SMB,ContactMatcher,276.784,2,0.2,89.9548,Low,0.325,2022-09
2022-09-27,Gavin Nash,Japan,Tokyo,APJ,JAPN,Oracle,1072,Tech,Strategic,OneView,93.032,2,0.8,-251.1864,High,-2.7,2022-09
2022-09-27,Gavin Nash,Japan,Tokyo,APJ,JAPN,Oracle,1072,Tech,Strategic,FinanceHub,454.965,5,0.3,-136.4895,Low,-0.3,2022-09
2021-12-15,Matt Bell,Sweden,Gothenburg,EMEA,NOR,McKesson,1063,Consumer Products,Strategic,Site Analytics,246.168,3,0.2,21.5397,Low,0.0875,2021-12
2022-09-18,Anthony Clark,Mexico,Toluca,AMER,LATAM,Honda Motor,1045,Manufacturing,SMB,Marketing Suite - Gold,295.4,5,0.2,-62.7725,Low,-0.21250000000000002,2022-09
2023-10-14,Joanne Robertson,Ireland,Dublin,EMEA,UKIR,Ford Motor,1009,Manufacturing,SMB,Marketing Suite - Gold,348.56,8,0.0,104.568,Low,0.3,2023-10
2021-06-28,Austin Newman,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,Strategic,Support,15.552,3,0.2,5.4432,Low,0.35000000000000003,2021-06
2021-06-28,Austin Newman,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,Strategic,Marketing Suite,482.94,6,0.5,-376.6932,Low,-0.78,2021-06
2021-06-01,James Harris,Brazil,São Paulo,AMER,LATAM,Airbus,1030,Manufacturing,SMB,Site Analytics,299.98,2,0.0,83.9944,Low,0.27999999999999997,2021-06
2021-06-01,James Harris,Brazil,São Paulo,AMER,LATAM,Airbus,1030,Manufacturing,SMB,ContactMatcher,403.68,6,0.0,181.656,Low,0.45,2021-06
2021-06-01,James Harris,Brazil,São Paulo,AMER,LATAM,Airbus,1030,Manufacturing,SMB,Site Analytics,41.9,2,0.0,11.732,Low,0.27999999999999997,2021-06
2021-06-01,James Harris,Brazil,São Paulo,AMER,LATAM,Airbus,1030,Manufacturing,SMB,FinanceHub,28.91,7,0.0,13.2986,Low,0.46,2021-06
2020-04-12,Alexander Hill,India,Bangalore,APJ,IND,Philip Morris International,1075,Consumer Products,SMB,Support,32.4,5,0.0,15.552,Low,0.48,2020-04
2023-10-13,Zoe Lyman,Japan,Aichi,APJ,JAPN,UnitedHealth Group,1092,Healthcare,Enterprise,Site Analytics,369.544,7,0.2,27.7158,Low,0.07500000000000001,2023-10
2023-10-13,Zoe Lyman,Japan,Aichi,APJ,JAPN,UnitedHealth Group,1092,Healthcare,Enterprise,Support,10.368,2,0.2,3.7584,Low,0.3625,2023-10
2023-10-13,Zoe Lyman,Japan,Aichi,APJ,JAPN,UnitedHealth Group,1092,Healthcare,Enterprise,Data Smasher,791.88,3,0.2,128.6805,Low,0.1625,2023-10
2021-11-07,Carolyn Parr,Japan,Tokyo,APJ,JAPN,Valero Energy,1093,Energy,SMB,ChatBot Plugin,23.64,3,0.2,5.319,Low,0.225,2021-11
2021-11-07,Carolyn Parr,Japan,Tokyo,APJ,JAPN,Valero Energy,1093,Energy,SMB,Marketing Suite - Gold,84.784,2,0.2,-16.9568,Low,-0.2,2021-11
2021-11-07,Carolyn Parr,Japan,Tokyo,APJ,JAPN,Valero Energy,1093,Energy,SMB,SaaS Connector Pack,64.96,5,0.6,-84.448,High,-1.3,2021-11
2021-11-07,Carolyn Parr,Japan,Tokyo,APJ,JAPN,Valero Energy,1093,Energy,SMB,ContactMatcher,32.06,10,0.8,-51.296,High,-1.5999999999999999,2021-11
2021-11-07,Carolyn Parr,Japan,Tokyo,APJ,JAPN,Valero Energy,1093,Energy,SMB,Marketing Suite - Gold,177.648,2,0.2,-28.8678,Low,-0.1625,2021-11
2021-11-07,Carolyn Parr,Japan,Tokyo,APJ,JAPN,Valero Energy,1093,Energy,SMB,Big Ol Database,287.91,3,0.4,33.5895,Low,0.11666666666666665,2021-11
2021-05-25,Boris Coleman,Japan,Shizuoka,APJ,JAPN,Goldman Sachs Group,1042,Finance,Strategic,Support,22.368,2,0.2,1.6776,Low,0.075,2021-05
2021-05-25,Boris Coleman,Japan,Shizuoka,APJ,JAPN,Goldman Sachs Group,1042,Finance,Strategic,Support,32.368,7,0.2,11.7334,Low,0.3625,2021-05
2021-05-25,Boris Coleman,Japan,Shizuoka,APJ,JAPN,Goldman Sachs Group,1042,Finance,Strategic,Data Smasher,207.984,2,0.2,36.3972,Low,0.175,2021-05
2020-10-13,Felicity Abraham,Spain,Murcia,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,SaaS Connector Pack - Gold,36.4,5,0.0,17.472,Low,0.48000000000000004,2020-10
2020-10-13,Felicity Abraham,Spain,Murcia,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,Data Smasher,22.96,2,0.0,4.3624,Low,0.19,2020-10
2020-10-13,Felicity Abraham,Spain,Murcia,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,Marketing Suite - Gold,315.2,4,0.0,6.304,Low,0.02,2020-10
2020-10-13,Felicity Abraham,Spain,Murcia,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,ContactMatcher,15.18,3,0.0,7.1346,Low,0.47,2020-10
2022-02-07,Justin Walker,United States,New York City,AMER,NAMER,Aviva,1006,Finance,Strategic,Site Analytics,623.96,5,0.2,38.9975,Low,0.0625,2022-02
2023-01-20,Frank Piper,France,Paris,EMEA,EU-WEST,AmerisourceBergen,1007,Healthcare,SMB,Site Analytics,429.6,2,0.4,-93.08,Low,-0.21666666666666665,2023-01
2023-01-20,Frank Piper,France,Paris,EMEA,EU-WEST,AmerisourceBergen,1007,Healthcare,SMB,SaaS Connector Pack,31.968,2,0.2,6.3936,Low,0.2,2023-01
2023-01-20,Frank Piper,France,Paris,EMEA,EU-WEST,AmerisourceBergen,1007,Healthcare,SMB,FinanceHub,887.271,3,0.3,-63.3765,Low,-0.07142857142857144,2023-01
2023-01-20,Frank Piper,France,Paris,EMEA,EU-WEST,AmerisourceBergen,1007,Healthcare,SMB,Support,21.696,4,0.2,7.0512,Low,0.32499999999999996,2023-01
2022-06-07,Gordon Greene,United States,New York City,AMER,NAMER,Lowes,1060,Retail,Enterprise,FinanceHub,22.05,7,0.0,10.584,Low,0.48,2022-06
2022-06-07,Gordon Greene,United States,New York City,AMER,NAMER,Lowes,1060,Retail,Enterprise,Support,99.9,5,0.0,46.953,Low,0.47000000000000003,2022-06
2023-03-19,Sophie Hill,United States,New York City,AMER,NAMER,Exxon Mobil,1034,Energy,Strategic,OneView,90.86,7,0.0,26.3494,Low,0.29,2023-03
2023-11-25,Megan Rampling,United States,Los Angeles,AMER,NAMER,Mondelez International,1067,Consumer Products,SMB,Support,7.78,1,0.0,3.501,Low,0.44999999999999996,2023-11
2022-11-27,Sam Parsons,France,Paris,EMEA,EU-WEST,Siemens,1043,Manufacturing,SMB,ContactMatcher,78.759,9,0.7,-57.7566,High,-0.7333333333333333,2022-11
2022-08-19,Amelia Campbell,Japan,Tokyo,APJ,JAPN,Glencore,1083,Misc,Enterprise,SaaS Connector Pack,9.552,3,0.6,-3.8208,High,-0.4,2022-08
2022-08-19,Amelia Campbell,Japan,Tokyo,APJ,JAPN,Glencore,1083,Misc,Enterprise,SaaS Connector Pack,5.344,4,0.6,-2.1376,High,-0.39999999999999997,2022-08
2021-11-28,Felicity Abraham,New Zealand,Auckland,APJ,ANZ,Enel,1013,Energy,Enterprise,ChatBot Plugin,8.28,2,0.0,3.4776,Low,0.42,2021-11
2023-05-26,Pippa Morrison,Japan,Tokyo,APJ,JAPN,Sysco,1084,Consumer Products,SMB,Marketing Suite - Gold,50.136,3,0.2,-11.2806,Low,-0.22499999999999998,2023-05
2023-09-05,Wendy Young,Belgium,Brussels,EMEA,EU-WEST,Caterpillar,1016,Manufacturing,Strategic,ContactMatcher,88.074,7,0.7,-58.716,High,-0.6666666666666667,2023-09
2022-03-25,Joshua Glover,Mexico,Tijuana,AMER,LATAM,Sprint Nextel,1081,Communications,SMB,Marketing Suite,301.47,3,0.5,-241.176,Low,-0.7999999999999999,2022-03
2022-03-25,Joshua Glover,Mexico,Tijuana,AMER,LATAM,Sprint Nextel,1081,Communications,SMB,ChatBot Plugin,18.656,2,0.2,1.6324,Low,0.08750000000000001,2022-03
2023-05-29,Vanessa Metcalfe,China,Suzhou,APJ,APAC,AmerisourceBergen,1007,Healthcare,Strategic,SaaS Connector Pack,27.46,2,0.0,9.8856,Low,0.36,2023-05
2023-05-29,Vanessa Metcalfe,China,Suzhou,APJ,APAC,AmerisourceBergen,1007,Healthcare,Strategic,OneView,125.13,3,0.0,36.2877,Low,0.29000000000000004,2023-05
2021-08-31,Max Skinner,United States,Seattle,AMER,NAMER,Bank of America Corp.,1011,Finance,Enterprise,Site Analytics,555.96,5,0.2,41.697,Low,0.075,2021-08
2022-04-13,Cameron Miller,Sweden,Malmö,EMEA,NOR,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite - Gold,129.552,3,0.2,-22.6716,Low,-0.17500000000000002,2022-04
2022-04-13,Cameron Miller,Sweden,Malmö,EMEA,NOR,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite - Gold,51.984,1,0.2,-5.1984,Low,-0.1,2022-04
2022-04-13,Cameron Miller,Sweden,Malmö,EMEA,NOR,Tyson Foods,1088,Consumer Products,Strategic,Support,10.272,3,0.2,3.4668,Low,0.3375,2022-04
2020-02-03,John Jones,Germany,Leipzig,EMEA,EU-WEST,Panasonic,1091,Tech,SMB,ContactMatcher,18.336,2,0.7,-12.224,High,-0.6666666666666667,2020-02
2020-02-03,John Jones,Germany,Leipzig,EMEA,EU-WEST,Panasonic,1091,Tech,SMB,Site Analytics,180.96,5,0.2,13.572,Low,0.075,2020-02
2020-09-02,Isaac Robertson,Australia,Brisbane,APJ,ANZ,Daimler,1052,Transportation,SMB,Data Smasher,475.944,7,0.2,95.1888,Low,0.19999999999999998,2020-09
2023-10-01,David McDonald,United States,New York City,AMER,NAMER,Prudential Financial,1078,Finance,Enterprise,Data Smasher,159.98,2,0.0,47.994,Low,0.30000000000000004,2023-10
2022-09-06,Molly Martin,United Kingdom,London,EMEA,UKIR,Kroger,1057,Retail,Strategic,Site Analytics,43.6,4,0.0,12.208,Low,0.27999999999999997,2022-09
2023-05-21,Rose James,Israel,Tel Aviv,EMEA,EU-EAST,Engie,1062,Energy,SMB,ContactMatcher,8.288,2,0.2,3.0044,Low,0.3625,2023-05
2023-05-21,Rose James,Israel,Tel Aviv,EMEA,EU-EAST,Engie,1062,Energy,SMB,Site Analytics,1123.128,9,0.2,70.1955,Low,0.0625,2023-05
2023-05-21,Rose James,Israel,Tel Aviv,EMEA,EU-EAST,Engie,1062,Energy,SMB,OneView,64.9,5,0.0,18.821,Low,0.29,2023-05
2021-09-20,Michelle Thomson,Australia,Wollongong,APJ,ANZ,Anthem,1029,Healthcare,SMB,ContactMatcher,2.808,3,0.8,-4.4928,High,-1.6,2021-09
